order_id,customer_id,restaurant_id,order_date,order_time,order_status,payment_method,subtotal,delivery_fee,discount,total_amount
ORD004232,CUST02188,REST0033,2025-05-17,19:33,Delivered,bKash,1129.95,142.04,39.41,1232.58
ORD004233,CUST01621,REST0066,2025-03-08,14:38,Delivered,bKash,823.22,62.21,205.8,679.63
ORD004234,CUST04312,REST0009,2025-11-10,16:35,Delivered,bKash,694.69,56.02,173.67,577.04
ORD004235,CUST02842,REST0077,2025-01-30,14:54,Delivered,Card,1415.77,121.34,148.72,1388.39
ORD004236,CUST04466,REST0026,2025-03-14,17:50,Delivered,Cash,1146.55,40.3,232.16,954.69
ORD004237,CUST00972,REST0045,2025-05-03,19:10,Delivered,bKash,1093.05,127.73,149.0,1071.78
ORD004238,CUST02289,REST0055,2025-08-16,11:11,Delivered,bKash,1465.73,87.36,148.84,1404.25
ORD004239,CUST01559,REST0052,2025-12-04,15:16,Delivered,Cash,1072.74,58.84,237.47,894.11
ORD004240,CUST02369,REST0009,2025-09-30,19:42,Delivered,bKash,1473.6,95.36,51.97,1516.99
ORD004241,CUST02093,REST0079,2025-09-03,22:40,Delivered,Nagad,909.55,100.38,199.87,810.06
ORD004242,CUST04710,REST0007,2025-02-08,15:22,Delivered,bKash,493.93,102.6,123.48,473.05
ORD004243,CUST00284,REST0057,2025-06-19,13:30,Delivered,Card,343.5,55.58,85.88,313.2
ORD004244,CUST02035,REST0057,2025-11-11,10:17,Pending,Card,1549.6,53.33,147.67,1455.26
ORD004245,CUST03656,REST0037,2025-04-12,15:52,Delivered,bKash,1027.04,81.99,155.52,953.51
ORD004246,CUST03625,REST0073,2025-10-21,18:51,Delivered,Nagad,1604.88,93.18,107.25,1590.81
ORD004247,CUST01815,REST0078,2025-08-31,21:25,Delivered,Nagad,1242.28,120.98,122.69,1240.57
ORD004248,CUST00672,REST0030,2025-06-06,10:22,Delivered,Card,1195.21,119.27,241.28,1073.2
ORD004249,CUST02135,REST0051,2025-12-26,15:49,Delivered,Card,996.54,70.43,168.89,898.08
ORD004250,CUST01483,REST0047,2025-09-22,21:07,Delivered,Card,1012.59,112.76,169.04,956.31
ORD004251,CUST02347,REST0084,2025-09-14,13:22,Delivered,Card,894.67,117.51,63.54,948.64
ORD004252,CUST00014,REST0054,2025-12-24,18:10,Delivered,Card,308.56,80.9,48.78,340.68
ORD004253,CUST00756,REST0023,2025-12-09,18:30,Delivered,Card,1285.78,33.91,166.42,1153.27
ORD004254,CUST00169,REST0079,2025-05-03,16:18,Delivered,Nagad,1214.46,111.02,205.81,1119.67
ORD004255,CUST02280,REST0058,2025-02-16,10:21,Delivered,Card,861.13,105.7,165.32,801.51
ORD004256,CUST01135,REST0056,2025-11-28,12:40,Delivered,bKash,887.34,141.09,221.84,806.59
ORD004257,CUST02662,REST0031,2025-01-10,10:16,Pending,Card,1377.67,68.82,181.09,1265.4
ORD004258,CUST04825,REST0068,2025-05-24,14:48,Delivered,Nagad,970.34,115.11,2.46,1082.99
ORD004259,CUST00240,REST0089,2025-10-26,16:56,Cancelled,Card,982.82,74.53,112.6,944.75
ORD004260,CUST02288,REST0062,2025-06-01,14:26,Delivered,Card,1679.75,132.39,238.57,1573.57
ORD004261,CUST04366,REST0083,2025-05-16,12:30,Delivered,bKash,449.09,73.53,95.67,426.95
ORD004262,CUST02588,REST0060,2025-03-16,14:16,Delivered,Cash,644.25,134.33,95.65,682.93
ORD004263,CUST01310,REST0037,2025-12-27,18:16,Delivered,bKash,1112.32,121.72,22.29,1211.75
ORD004264,CUST00443,REST0034,2025-01-26,12:43,Delivered,Nagad,1105.5,67.51,69.1,1103.91
ORD004265,CUST00725,REST0001,2025-01-07,19:33,Delivered,bKash,1085.59,72.46,52.04,1106.01
ORD004266,CUST00908,REST0041,2025-03-20,15:34,Delivered,Nagad,609.67,59.07,86.16,582.58
ORD004267,CUST01527,REST0095,2025-01-15,11:10,Delivered,Nagad,1237.86,77.46,33.91,1281.41
ORD004268,CUST02418,REST0044,2025-07-26,13:19,Delivered,bKash,631.51,67.9,102.49,596.92
ORD004269,CUST01144,REST0035,2025-03-30,16:59,Delivered,Nagad,1545.01,138.78,67.82,1615.97
ORD004270,CUST00075,REST0027,2025-04-07,18:03,Delivered,Card,671.56,57.25,167.89,560.92
ORD004271,CUST02471,REST0021,2025-08-04,13:57,Delivered,Card,716.6,126.77,129.3,714.07
ORD004272,CUST00070,REST0072,2025-09-16,19:02,Delivered,bKash,1569.34,130.6,120.48,1579.46
ORD004273,CUST04841,REST0082,2025-11-25,22:07,Delivered,bKash,1251.89,50.63,30.6,1271.92
ORD004274,CUST04066,REST0023,2025-10-14,12:51,Delivered,bKash,1191.3,42.16,248.81,984.65
ORD004275,CUST00132,REST0041,2025-03-16,16:56,Delivered,bKash,359.66,99.67,56.57,402.76
ORD004276,CUST01122,REST0100,2025-08-30,11:56,Delivered,Card,1757.33,85.7,166.33,1676.7
ORD004277,CUST04198,REST0093,2025-01-17,13:35,Delivered,Cash,1204.41,100.3,217.62,1087.09
ORD004278,CUST01191,REST0080,2025-06-26,14:35,Delivered,bKash,1757.47,99.76,41.13,1816.1
ORD004279,CUST01129,REST0050,2025-09-16,12:42,Delivered,bKash,679.4,48.89,66.95,661.34
ORD004280,CUST00598,REST0074,2025-05-03,14:18,Delivered,Card,729.16,52.13,119.64,661.65
ORD004281,CUST01573,REST0081,2025-11-07,11:19,Delivered,Card,665.59,44.63,106.9,603.32
ORD004282,CUST00672,REST0022,2025-04-21,17:04,Pending,Nagad,1681.96,42.16,93.75,1630.37
ORD004283,CUST04731,REST0040,2025-09-13,22:25,Delivered,bKash,275.94,89.13,68.98,296.09
ORD004284,CUST03716,REST0002,2025-08-22,14:49,Delivered,Nagad,550.98,52.12,36.84,566.26
ORD004285,CUST03338,REST0042,2025-12-22,17:21,Delivered,Card,693.9,127.92,56.21,765.61
ORD004286,CUST03867,REST0030,2025-02-09,21:54,Delivered,bKash,1111.87,142.26,124.78,1129.35
ORD004287,CUST02900,REST0044,2025-05-02,22:25,Delivered,Card,1124.1,50.62,120.94,1053.78
ORD004288,CUST02309,REST0083,2025-08-03,12:49,Pending,Card,1419.24,122.06,121.36,1419.94
ORD004289,CUST02464,REST0010,2025-10-23,11:09,Delivered,Card,1007.4,107.13,12.46,1102.07
ORD004290,CUST03991,REST0084,2025-10-13,18:23,Delivered,Card,1196.88,46.17,9.1,1233.95
ORD004291,CUST03533,REST0063,2025-10-08,14:51,Delivered,Cash,370.09,85.11,52.98,402.22
ORD004292,CUST02749,REST0024,2025-01-07,17:35,Delivered,bKash,705.57,101.07,176.39,630.25
ORD004293,CUST02591,REST0006,2025-04-02,19:31,Delivered,Nagad,1098.3,99.5,68.29,1129.51
ORD004294,CUST03031,REST0045,2025-12-27,14:54,Delivered,bKash,635.75,111.45,158.94,588.26
ORD004295,CUST03382,REST0018,2025-05-03,22:24,Delivered,bKash,438.38,111.05,75.05,474.38
ORD004296,CUST01712,REST0016,2025-12-03,15:41,Delivered,bKash,836.13,49.44,75.35,810.22
ORD004297,CUST04145,REST0040,2025-04-06,21:14,Delivered,Cash,1686.46,149.41,81.67,1754.2
ORD004298,CUST04540,REST0016,2025-01-01,11:38,Delivered,bKash,910.12,103.18,168.5,844.8
ORD004299,CUST00172,REST0079,2025-04-01,20:52,Delivered,bKash,686.63,93.41,25.98,754.06
ORD004300,CUST03038,REST0070,2025-01-07,10:33,Delivered,Cash,1511.05,86.13,230.18,1367.0
ORD004301,CUST03402,REST0097,2025-04-30,22:43,Delivered,Nagad,455.82,54.1,90.7,419.22
ORD004302,CUST04102,REST0013,2025-12-16,11:15,Pending,bKash,690.56,71.26,172.64,589.18
ORD004303,CUST01228,REST0068,2025-05-09,11:46,Delivered,Card,724.79,111.43,79.31,756.91
ORD004304,CUST02417,REST0096,2025-06-28,22:43,Delivered,Nagad,1007.01,34.85,38.69,1003.17
ORD004305,CUST00722,REST0050,2025-04-08,18:09,Delivered,Nagad,1397.06,101.78,34.72,1464.12
ORD004306,CUST03620,REST0029,2025-02-12,16:49,Delivered,bKash,1410.23,111.51,148.4,1373.34
ORD004307,CUST00931,REST0058,2025-07-02,14:05,Delivered,Card,397.32,54.66,99.33,352.65
ORD004308,CUST02329,REST0007,2025-07-04,18:45,Delivered,Card,1280.96,58.55,180.34,1159.17
ORD004309,CUST01079,REST0097,2025-02-22,17:36,Delivered,Nagad,1174.21,115.88,100.37,1189.72
ORD004310,CUST03385,REST0005,2025-08-16,19:43,Delivered,Card,1207.49,120.02,64.15,1263.36
ORD004311,CUST02966,REST0040,2025-06-10,16:57,Delivered,bKash,254.25,86.42,63.56,277.11
ORD004312,CUST03550,REST0004,2025-08-23,14:46,Delivered,Cash,764.16,53.25,64.37,753.04
ORD004313,CUST02476,REST0007,2025-12-24,17:40,Delivered,Card,1609.61,144.74,130.52,1623.83
ORD004314,CUST01536,REST0080,2025-07-19,19:20,Delivered,bKash,1080.85,141.93,67.79,1154.99
ORD004315,CUST00413,REST0037,2025-01-01,14:44,Delivered,bKash,1266.83,47.22,7.22,1306.83
ORD004316,CUST00839,REST0075,2025-01-14,22:01,Delivered,Cash,1246.7,67.58,196.49,1117.79
ORD004317,CUST03688,REST0059,2025-08-01,20:48,Delivered,Nagad,1550.29,91.38,55.22,1586.45
ORD004318,CUST01027,REST0050,2025-10-04,21:37,Delivered,bKash,849.12,111.98,136.04,825.06
ORD004319,CUST03669,REST0069,2025-02-03,14:18,Pending,Nagad,1462.48,137.17,55.77,1543.88
ORD004320,CUST04781,REST0029,2025-12-27,14:53,Delivered,bKash,758.07,40.25,189.52,608.8
ORD004321,CUST02836,REST0055,2025-09-27,11:40,Delivered,Card,946.27,76.5,173.34,849.43
ORD004322,CUST00060,REST0089,2025-06-17,18:37,Delivered,bKash,1425.7,34.01,188.79,1270.92
ORD004323,CUST00590,REST0067,2025-06-19,19:22,Delivered,bKash,1333.04,124.55,164.54,1293.05
ORD004324,CUST02578,REST0096,2025-03-23,15:42,Delivered,bKash,1494.6,115.11,77.42,1532.29
ORD004325,CUST03169,REST0030,2025-11-12,21:44,Delivered,Cash,466.46,50.49,30.21,486.74
ORD004326,CUST02035,REST0020,2025-05-17,22:16,Delivered,Card,799.89,54.68,59.25,795.32
ORD004327,CUST04069,REST0094,2025-08-21,11:05,Delivered,bKash,1452.17,72.79,233.66,1291.3
ORD004328,CUST00777,REST0067,2025-04-25,10:53,Delivered,Card,575.41,123.34,96.89,601.86
ORD004329,CUST00148,REST0061,2025-09-09,13:47,Delivered,Card,1349.33,65.3,41.45,1373.18
ORD004330,CUST00047,REST0044,2025-10-16,13:43,Delivered,Card,1672.5,64.46,205.29,1531.67
ORD004331,CUST01268,REST0056,2025-02-18,14:58,Delivered,Card,1489.41,128.32,110.92,1506.81
ORD004332,CUST01502,REST0079,2025-01-04,13:48,Pending,Card,399.95,65.77,67.03,398.69
ORD004333,CUST01619,REST0060,2025-06-25,10:33,Delivered,Card,1595.48,63.55,239.7,1419.33
ORD004334,CUST01665,REST0041,2025-09-29,11:14,Delivered,Nagad,1550.18,93.58,136.2,1507.56
ORD004335,CUST04041,REST0078,2025-01-26,21:26,Delivered,bKash,1769.87,48.64,126.21,1692.3
ORD004336,CUST03004,REST0040,2025-03-11,15:21,Delivered,bKash,363.92,41.79,90.98,314.73
ORD004337,CUST02023,REST0050,2025-10-20,20:34,Delivered,Card,1334.98,131.41,243.91,1222.48
ORD004338,CUST00210,REST0010,2025-08-22,19:18,Delivered,bKash,421.06,51.18,30.84,441.4
ORD004339,CUST04283,REST0017,2025-08-19,18:01,Cancelled,bKash,647.56,49.03,161.89,534.7
ORD004340,CUST01188,REST0015,2025-09-20,17:43,Delivered,Card,1712.48,116.65,179.43,1649.7
ORD004341,CUST03054,REST0093,2025-10-13,16:19,Delivered,Nagad,614.96,40.77,123.86,531.87
ORD004342,CUST00035,REST0053,2025-03-15,16:44,Delivered,bKash,924.04,35.77,75.17,884.64
ORD004343,CUST02044,REST0098,2025-05-01,10:32,Delivered,Nagad,468.55,148.43,96.12,520.86
ORD004344,CUST01277,REST0099,2025-01-06,14:16,Delivered,bKash,588.19,98.81,147.05,539.95
ORD004345,CUST04571,REST0073,2025-01-24,13:39,Delivered,bKash,1293.31,80.36,73.61,1300.06
ORD004346,CUST04855,REST0051,2025-07-13,14:55,Cancelled,bKash,1208.35,88.16,6.56,1289.95
ORD004347,CUST04566,REST0081,2025-06-17,21:40,Delivered,bKash,850.92,42.09,58.59,834.42
ORD004348,CUST02955,REST0066,2025-12-07,15:55,Delivered,Nagad,378.28,85.25,94.57,368.96
ORD004349,CUST00264,REST0026,2025-07-29,15:01,Delivered,Nagad,1593.62,56.0,36.95,1612.67
ORD004350,CUST01129,REST0038,2025-05-13,19:11,Delivered,Nagad,1262.9,37.76,8.54,1292.12
ORD004351,CUST03292,REST0092,2025-12-11,22:49,Delivered,bKash,945.11,42.6,26.07,961.64
ORD004352,CUST04863,REST0030,2025-10-19,22:17,Delivered,Nagad,899.08,34.93,34.79,899.22
ORD004353,CUST00407,REST0055,2025-06-23,14:22,Delivered,Card,635.12,76.2,144.08,567.24
ORD004354,CUST02694,REST0009,2025-05-31,22:18,Delivered,Cash,1694.44,144.15,180.14,1658.45
ORD004355,CUST01230,REST0092,2025-03-29,12:53,Delivered,Cash,791.18,93.53,197.8,686.91
ORD004356,CUST02112,REST0016,2025-10-28,12:04,Delivered,Card,544.0,55.25,113.2,486.05
ORD004357,CUST03017,REST0024,2025-09-23,17:20,Cancelled,bKash,1564.08,40.2,193.25,1411.03
ORD004358,CUST00872,REST0086,2025-11-06,17:45,Delivered,Card,1018.97,101.79,165.11,955.65
ORD004359,CUST04134,REST0020,2025-03-11,22:59,Delivered,bKash,558.66,54.35,129.69,483.32
ORD004360,CUST04856,REST0062,2025-07-24,21:19,Delivered,bKash,1651.35,133.44,104.42,1680.37
ORD004361,CUST04761,REST0052,2025-12-07,17:15,Delivered,bKash,267.88,103.84,12.63,359.09
ORD004362,CUST04318,REST0078,2025-02-01,22:05,Delivered,bKash,959.36,115.68,216.36,858.68
ORD004363,CUST04866,REST0052,2025-02-12,20:58,Delivered,Card,1150.65,99.81,224.67,1025.79
ORD004364,CUST00473,REST0043,2025-04-28,16:42,Delivered,Nagad,623.69,43.29,68.0,598.98
ORD004365,CUST03578,REST0096,2025-01-15,20:25,Delivered,Nagad,426.42,108.93,15.11,520.24
ORD004366,CUST04675,REST0010,2025-11-18,14:31,Delivered,Card,313.17,149.79,78.29,384.67
ORD004367,CUST03833,REST0066,2025-04-25,22:34,Delivered,Card,1479.09,58.34,247.02,1290.41
ORD004368,CUST04331,REST0071,2025-12-03,21:22,Delivered,bKash,1797.81,81.9,184.81,1694.9
ORD004369,CUST02142,REST0065,2025-01-20,15:36,Delivered,Card,326.55,112.37,81.64,357.28
ORD004370,CUST02909,REST0015,2025-06-27,15:53,Delivered,Card,592.17,96.72,80.65,608.24
ORD004371,CUST02887,REST0075,2025-09-19,20:48,Delivered,Card,766.23,35.88,181.46,620.65
ORD004372,CUST04745,REST0084,2025-03-20,22:56,Delivered,bKash,1099.53,147.29,67.22,1179.6
ORD004373,CUST04112,REST0050,2025-04-30,18:17,Delivered,bKash,492.0,115.43,78.15,529.28
ORD004374,CUST01399,REST0041,2025-01-26,14:41,Delivered,bKash,1197.48,69.54,124.46,1142.56
ORD004375,CUST00364,REST0060,2025-01-22,20:20,Delivered,Cash,1256.53,79.4,6.45,1329.48
ORD004376,CUST00744,REST0033,2025-07-20,16:57,Delivered,Nagad,680.95,108.26,3.5,785.71
ORD004377,CUST03470,REST0052,2025-03-05,18:47,Delivered,bKash,558.18,79.33,110.59,526.92
ORD004378,CUST02458,REST0038,2025-08-02,18:12,Delivered,bKash,1460.51,131.31,213.44,1378.38
ORD004379,CUST03685,REST0084,2025-11-10,10:27,Delivered,bKash,455.96,126.98,46.93,536.01
ORD004380,CUST02234,REST0064,2025-10-20,21:13,Delivered,Cash,598.64,60.27,49.41,609.5
ORD004381,CUST04042,REST0010,2025-03-19,16:40,Delivered,Card,525.18,84.31,107.73,501.76
ORD004382,CUST00470,REST0096,2025-08-04,22:29,Delivered,Nagad,897.91,30.13,97.99,830.05
ORD004383,CUST00312,REST0100,2025-08-12,18:36,Delivered,Nagad,900.57,122.36,142.43,880.5
ORD004384,CUST02848,REST0050,2025-01-28,13:55,Delivered,Card,1043.3,79.38,55.07,1067.61
ORD004385,CUST03150,REST0063,2025-11-01,12:34,Delivered,bKash,928.34,128.35,48.53,1008.16
ORD004386,CUST04631,REST0059,2025-07-20,10:46,Delivered,bKash,1257.02,129.68,142.09,1244.61
ORD004387,CUST02170,REST0012,2025-03-08,16:52,Delivered,Nagad,550.57,142.59,137.64,555.52
ORD004388,CUST04324,REST0058,2025-12-25,17:40,Delivered,bKash,1300.74,116.76,95.51,1321.99
ORD004389,CUST00989,REST0089,2025-05-06,22:40,Delivered,bKash,368.31,94.77,92.08,371.0
ORD004390,CUST01432,REST0009,2025-12-15,18:39,Delivered,bKash,436.01,146.76,76.32,506.45
ORD004391,CUST04111,REST0049,2025-07-14,12:21,Delivered,Nagad,499.81,82.62,124.95,457.48
ORD004392,CUST00214,REST0061,2025-06-23,12:34,Delivered,Nagad,1389.82,87.38,141.83,1335.37
ORD004393,CUST04699,REST0081,2025-03-28,10:37,Delivered,Card,255.26,125.3,63.82,316.74
ORD004394,CUST04148,REST0078,2025-12-09,14:12,Delivered,Nagad,953.83,41.12,112.14,882.81
ORD004395,CUST04153,REST0088,2025-11-07,17:08,Delivered,Card,1034.38,146.92,156.96,1024.34
ORD004396,CUST01313,REST0051,2025-06-03,16:15,Delivered,Nagad,530.39,52.57,38.4,544.56
ORD004397,CUST03221,REST0045,2025-07-29,16:12,Delivered,Card,298.01,84.51,74.5,308.02
ORD004398,CUST02456,REST0067,2025-01-13,13:17,Delivered,Card,1748.13,41.24,34.6,1754.77
ORD004399,CUST04628,REST0080,2025-06-13,10:52,Delivered,bKash,753.87,108.93,50.54,812.26
ORD004400,CUST03441,REST0018,2025-09-12,16:08,Delivered,Nagad,410.3,39.13,30.9,418.53
ORD004401,CUST02405,REST0061,2025-03-05,12:07,Delivered,bKash,1320.64,33.85,146.69,1207.8
ORD004402,CUST00700,REST0050,2025-11-03,21:18,Delivered,bKash,1371.77,35.09,204.68,1202.18
ORD004403,CUST01567,REST0014,2025-03-17,14:49,Delivered,Nagad,435.88,77.71,14.77,498.82
ORD004404,CUST04770,REST0010,2025-01-22,18:15,Delivered,Nagad,1320.87,78.58,23.06,1376.39
ORD004405,CUST01310,REST0074,2025-03-01,12:10,Delivered,Cash,1633.18,92.23,163.59,1561.82
ORD004406,CUST04613,REST0006,2025-02-25,21:42,Delivered,Card,973.01,32.24,129.9,875.35
ORD004407,CUST00681,REST0003,2025-06-17,11:27,Delivered,Card,1625.62,82.18,192.61,1515.19
ORD004408,CUST01709,REST0086,2025-07-24,21:31,Delivered,Card,772.9,108.05,61.4,819.55
ORD004409,CUST04823,REST0002,2025-12-19,20:18,Delivered,Card,1325.22,73.98,127.11,1272.09
ORD004410,CUST03901,REST0076,2025-09-16,20:06,Delivered,Nagad,991.47,80.07,226.26,845.28
ORD004411,CUST02165,REST0001,2025-07-10,19:23,Delivered,bKash,1406.26,32.89,31.38,1407.77
ORD004412,CUST04365,REST0052,2025-02-24,17:22,Delivered,Nagad,503.05,39.5,17.87,524.68
ORD004413,CUST01788,REST0013,2025-12-06,11:06,Delivered,Nagad,1598.75,98.7,76.66,1620.79
ORD004414,CUST00718,REST0032,2025-10-11,15:39,Delivered,bKash,827.25,34.24,204.22,657.27
ORD004415,CUST00721,REST0025,2025-09-21,15:39,Delivered,bKash,298.35,40.41,74.59,264.17
ORD004416,CUST03235,REST0038,2025-09-16,11:36,Delivered,Nagad,1657.83,115.89,56.34,1717.38
ORD004417,CUST03858,REST0005,2025-12-16,14:14,Delivered,Nagad,1391.13,126.08,114.81,1402.4
ORD004418,CUST02188,REST0018,2025-03-30,20:22,Delivered,bKash,1638.35,128.43,61.71,1705.07
ORD004419,CUST03959,REST0010,2025-08-10,10:14,Delivered,Nagad,1021.48,49.78,163.01,908.25
ORD004420,CUST03753,REST0053,2025-12-16,22:56,Delivered,bKash,901.37,48.91,65.31,884.97
ORD004421,CUST04240,REST0083,2025-03-30,20:07,Delivered,bKash,1179.38,62.28,184.82,1056.84
ORD004422,CUST02270,REST0034,2025-02-28,21:08,Delivered,bKash,1111.52,81.49,76.6,1116.41
ORD004423,CUST00781,REST0030,2025-06-01,16:36,Delivered,bKash,1595.57,130.59,114.75,1611.41
ORD004424,CUST04988,REST0032,2025-01-28,11:26,Delivered,bKash,1632.8,91.67,183.61,1540.86
ORD004425,CUST00630,REST0011,2025-08-13,21:51,Delivered,Card,386.28,83.08,96.57,372.79
ORD004426,CUST04531,REST0086,2025-11-14,18:21,Delivered,Card,812.71,68.51,194.06,687.16
ORD004427,CUST03922,REST0030,2025-02-20,22:21,Delivered,Nagad,1451.33,31.99,136.88,1346.44
ORD004428,CUST03078,REST0001,2025-09-20,21:19,Delivered,bKash,816.77,46.66,170.34,693.09
ORD004429,CUST03313,REST0006,2025-10-06,10:20,Delivered,bKash,1260.57,76.94,202.63,1134.88
ORD004430,CUST03127,REST0078,2025-02-15,13:13,Delivered,bKash,1380.9,85.62,121.62,1344.9
ORD004431,CUST02431,REST0056,2025-11-30,15:20,Delivered,bKash,1175.86,90.58,87.03,1179.41
ORD004432,CUST03542,REST0067,2025-04-16,12:21,Delivered,Cash,1792.9,65.75,153.19,1705.46
ORD004433,CUST03143,REST0058,2025-10-11,15:32,Delivered,Cash,641.25,144.77,160.31,625.71
ORD004434,CUST01630,REST0079,2025-01-24,13:13,Delivered,bKash,809.73,87.49,69.2,828.02
ORD004435,CUST01474,REST0095,2025-01-07,11:12,Delivered,bKash,1670.93,136.96,83.64,1724.25
ORD004436,CUST00480,REST0019,2025-12-01,19:49,Delivered,Nagad,1124.86,44.32,61.95,1107.23
ORD004437,CUST02070,REST0061,2025-01-03,20:58,Delivered,Card,1395.13,103.42,138.26,1360.29
ORD004438,CUST00561,REST0062,2025-09-15,14:21,Delivered,Nagad,579.35,131.77,51.82,659.3
ORD004439,CUST02696,REST0086,2025-09-20,19:25,Delivered,bKash,1024.37,56.24,143.84,936.77
ORD004440,CUST02660,REST0071,2025-05-01,21:20,Delivered,Nagad,1094.84,120.28,207.03,1008.09
ORD004441,CUST02760,REST0091,2025-07-27,17:14,Delivered,Nagad,1011.47,83.15,12.0,1082.62
ORD004442,CUST02004,REST0035,2025-01-21,11:10,Delivered,Nagad,357.08,107.25,89.27,375.06
ORD004443,CUST04217,REST0043,2025-05-20,20:11,Delivered,Card,767.25,108.74,13.05,862.94
ORD004444,CUST02787,REST0005,2025-10-07,15:05,Delivered,bKash,1464.98,41.58,53.93,1452.63
ORD004445,CUST03993,REST0046,2025-10-16,17:31,Delivered,bKash,734.69,35.49,122.66,647.52
ORD004446,CUST01462,REST0035,2025-07-25,15:23,Delivered,Nagad,1492.98,93.88,65.98,1520.88
ORD004447,CUST04847,REST0100,2025-02-12,14:54,Delivered,bKash,1190.57,107.76,217.99,1080.34
ORD004448,CUST04885,REST0087,2025-12-04,12:16,Delivered,bKash,1119.14,119.7,234.1,1004.74
ORD004449,CUST00895,REST0036,2025-04-28,17:38,Delivered,Card,1374.67,49.82,17.67,1406.82
ORD004450,CUST01007,REST0004,2025-01-05,21:33,Delivered,Nagad,502.01,47.5,125.5,424.01
ORD004451,CUST04283,REST0061,2025-07-26,19:23,Delivered,bKash,348.48,90.68,84.4,354.76
ORD004452,CUST00518,REST0002,2025-05-03,21:24,Delivered,bKash,1008.3,65.46,125.58,948.18
ORD004453,CUST01001,REST0035,2025-11-23,11:59,Delivered,Nagad,252.08,131.23,63.02,320.29
ORD004454,CUST03748,REST0046,2025-12-11,19:59,Delivered,bKash,270.32,69.02,67.58,271.76
ORD004455,CUST00640,REST0004,2025-05-22,18:21,Delivered,Nagad,1268.65,78.62,120.84,1226.43
ORD004456,CUST00730,REST0060,2025-08-20,17:22,Delivered,Cash,887.1,45.87,42.75,890.22
ORD004457,CUST04749,REST0048,2025-06-13,15:21,Delivered,Nagad,1764.06,53.89,110.93,1707.02
ORD004458,CUST00433,REST0004,2025-02-04,20:19,Delivered,bKash,1165.59,76.01,188.41,1053.19
ORD004459,CUST03938,REST0070,2025-12-30,18:44,Cancelled,bKash,1611.35,52.59,78.1,1585.84
ORD004460,CUST02811,REST0051,2025-12-01,15:11,Delivered,bKash,1616.77,119.61,233.87,1502.51
ORD004461,CUST02938,REST0017,2025-01-11,17:16,Delivered,Nagad,1536.91,113.03,117.58,1532.36
ORD004462,CUST04197,REST0004,2025-03-16,21:52,Delivered,bKash,781.47,111.69,172.72,720.44
ORD004463,CUST01122,REST0086,2025-10-27,21:26,Delivered,bKash,1465.79,107.18,177.47,1395.5
ORD004464,CUST04944,REST0057,2025-07-17,14:00,Cancelled,Nagad,417.74,116.81,80.27,454.28
ORD004465,CUST02327,REST0085,2025-12-07,16:39,Delivered,Cash,841.87,64.52,137.21,769.18
ORD004466,CUST01879,REST0076,2025-09-21,11:44,Delivered,Cash,1416.95,109.7,237.46,1289.19
ORD004467,CUST03417,REST0007,2025-12-01,10:55,Delivered,bKash,1071.88,144.38,77.33,1138.93
ORD004468,CUST02943,REST0048,2025-08-12,17:00,Delivered,Nagad,1071.12,59.81,110.35,1020.58
ORD004469,CUST01615,REST0092,2025-05-02,14:36,Delivered,bKash,779.36,132.03,185.11,726.28
ORD004470,CUST04526,REST0077,2025-03-15,18:13,Delivered,bKash,1359.27,86.03,216.18,1229.12
ORD004471,CUST01063,REST0033,2025-01-28,16:51,Delivered,Card,581.69,111.25,145.42,547.52
ORD004472,CUST02473,REST0077,2025-06-20,13:53,Delivered,Card,801.13,132.2,168.43,764.9
ORD004473,CUST04525,REST0068,2025-12-30,14:42,Delivered,Nagad,607.96,67.91,113.25,562.62
ORD004474,CUST04551,REST0056,2025-08-04,12:25,Delivered,Nagad,369.26,71.18,92.32,348.12
ORD004475,CUST00519,REST0025,2025-11-15,14:02,Delivered,bKash,1292.33,101.9,222.66,1171.57
ORD004476,CUST03425,REST0084,2025-04-11,19:46,Delivered,Nagad,1110.36,135.07,80.71,1164.72
ORD004477,CUST00210,REST0035,2025-09-03,13:21,Delivered,bKash,652.6,112.66,63.22,702.04
ORD004478,CUST04687,REST0073,2025-04-03,12:38,Delivered,Card,558.15,30.96,113.05,476.06
ORD004479,CUST04990,REST0094,2025-03-04,17:15,Delivered,bKash,831.26,105.94,89.32,847.88
