delivery_id,order_id,delivery_partner_id,pickup_time,delivery_time,estimated_minutes,actual_minutes,delivery_status,distance_km
DEL008874,ORD009035,RIDER0113,2025-07-01 07:57:00,2025-07-01 08:39:00,53,42,On Time,4.27
DEL008875,ORD009036,RIDER0113,2025-11-30 15:56:00,2025-11-30 16:26:00,42,30,On Time,9.61
DEL008876,ORD009037,RIDER0280,2025-01-07 00:11:00,2025-01-07 01:16:00,51,65,Late,12.54
DEL008877,ORD009038,RIDER0253,2025-09-03 20:03:00,2025-09-03 20:54:00,51,51,On Time,9.82
DEL008878,ORD009039,RIDER0217,2025-06-06 13:59:00,2025-06-06 15:10:00,56,71,Late,10.28
DEL008879,ORD009040,RIDER0090,2025-06-23 14:40:00,2025-06-23 15:06:00,28,26,On Time,10.81
DEL008880,ORD009041,RIDER0263,2025-11-25 23:58:00,2025-11-26 00:46:00,29,48,Late,3.96
DEL008881,ORD009042,RIDER0241,2025-11-30 14:56:00,2025-11-30 15:37:00,50,41,On Time,4.68
DEL008882,ORD009043,RIDER0110,2025-06-30 08:25:00,2025-06-30 09:04:00,42,39,On Time,8.58
DEL008883,ORD009044,RIDER0187,2025-10-08 05:31:00,2025-10-08 06:24:00,48,53,Late,6.81
DEL008884,ORD009045,RIDER0151,2025-11-05 10:54:00,2025-11-05 11:07:00,43,13,On Time,15.0
DEL008885,ORD009047,RIDER0130,2025-06-06 12:20:00,2025-06-06 12:38:00,25,18,On Time,14.15
DEL008886,ORD009048,RIDER0096,2025-09-08 11:03:00,2025-09-08 11:36:00,39,33,On Time,9.54
DEL008887,ORD009049,RIDER0158,2025-08-09 07:33:00,2025-08-09 08:17:00,39,44,Late,14.97
DEL008888,ORD009050,RIDER0195,2025-12-04 00:57:00,2025-12-04 01:47:00,41,50,Late,3.98
DEL008889,ORD009051,RIDER0237,2025-08-11 23:52:00,2025-08-12 00:05:00,27,13,On Time,2.5
DEL008890,ORD009052,RIDER0246,2025-07-30 10:17:00,2025-07-30 10:52:00,42,35,On Time,3.88
DEL008891,ORD009053,RIDER0124,2025-12-03 03:27:00,2025-12-03 03:39:00,27,12,On Time,4.69
DEL008892,ORD009054,RIDER0072,2025-05-14 18:23:00,2025-05-14 19:27:00,49,64,Late,12.22
DEL008893,ORD009055,RIDER0128,2025-11-28 13:07:00,2025-11-28 14:04:00,50,57,Late,5.25
DEL008894,ORD009056,RIDER0182,2025-09-16 15:37:00,2025-09-16 15:55:00,38,18,On Time,5.96
DEL008895,ORD009057,RIDER0224,2025-02-04 06:33:00,2025-02-04 06:50:00,25,17,On Time,6.49
DEL008896,ORD009058,RIDER0173,2025-07-02 17:51:00,2025-07-02 18:38:00,49,47,On Time,5.92
DEL008897,ORD009059,RIDER0178,2025-10-30 05:38:00,2025-10-30 06:46:00,57,68,Late,14.97
DEL008898,ORD009060,RIDER0060,2025-06-10 15:34:00,2025-06-10 16:14:00,44,40,On Time,1.1
DEL008899,ORD009061,RIDER0264,2025-04-03 02:57:00,2025-04-03 03:31:00,41,34,On Time,11.19
DEL008900,ORD009062,RIDER0168,2025-07-16 17:19:00,2025-07-16 18:10:00,34,51,Late,10.19
DEL008901,ORD009063,RIDER0177,2025-11-11 16:30:00,2025-11-11 17:10:00,48,40,On Time,12.92
DEL008902,ORD009064,RIDER0181,2025-07-25 21:09:00,2025-07-25 21:55:00,45,46,Late,7.97
DEL008903,ORD009065,RIDER0289,2025-12-18 18:06:00,2025-12-18 19:01:00,47,55,Late,2.86
DEL008904,ORD009066,RIDER0195,2025-01-18 06:43:00,2025-01-18 07:29:00,29,46,Late,14.45
DEL008905,ORD009067,RIDER0227,2025-08-22 03:17:00,2025-08-22 04:17:00,50,60,Late,4.37
DEL008906,ORD009068,RIDER0060,2025-11-29 04:13:00,2025-11-29 04:47:00,31,34,Late,1.07
DEL008907,ORD009069,RIDER0290,2025-03-07 05:30:00,2025-03-07 05:58:00,35,28,On Time,7.19
DEL008908,ORD009070,RIDER0150,2025-09-01 08:50:00,2025-09-01 09:31:00,46,41,On Time,10.97
DEL008909,ORD009071,RIDER0287,2025-10-03 21:42:00,2025-10-03 22:14:00,51,32,On Time,9.46
DEL008910,ORD009072,RIDER0263,2025-07-18 13:43:00,2025-07-18 14:21:00,44,38,On Time,14.75
DEL008911,ORD009073,RIDER0174,2025-01-18 00:13:00,2025-01-18 01:11:00,55,58,Late,1.83
DEL008912,ORD009074,RIDER0035,2025-03-13 22:26:00,2025-03-13 22:54:00,45,28,On Time,10.95
DEL008913,ORD009075,RIDER0105,2025-06-04 16:20:00,2025-06-04 17:10:00,48,50,Late,6.93
DEL008914,ORD009076,RIDER0071,2025-06-19 01:56:00,2025-06-19 02:47:00,46,51,Late,3.45
DEL008915,ORD009077,RIDER0100,2025-11-18 03:27:00,2025-11-18 04:04:00,25,37,Late,14.88
DEL008916,ORD009078,RIDER0066,2025-12-21 21:26:00,2025-12-21 21:39:00,26,13,On Time,4.79
DEL008917,ORD009079,RIDER0142,2025-10-09 22:01:00,2025-10-09 23:07:00,60,66,Late,5.48
DEL008918,ORD009080,RIDER0045,2025-05-31 05:52:00,2025-05-31 06:11:00,33,19,On Time,1.79
DEL008919,ORD009081,RIDER0036,2025-09-18 05:07:00,2025-09-18 05:42:00,28,35,Late,14.02
DEL008920,ORD009082,RIDER0207,2025-03-21 07:53:00,2025-03-21 08:42:00,54,49,On Time,9.88
DEL008921,ORD009083,RIDER0065,2025-04-16 13:29:00,2025-04-16 14:28:00,55,59,Late,11.51
DEL008922,ORD009084,RIDER0006,2025-01-11 13:59:00,2025-01-11 14:43:00,46,44,On Time,5.51
DEL008923,ORD009085,RIDER0129,2025-07-27 19:45:00,2025-07-27 20:05:00,42,20,On Time,1.8
DEL008924,ORD009086,RIDER0279,2025-05-10 23:40:00,2025-05-11 00:56:00,59,76,Late,8.82
DEL008925,ORD009087,RIDER0176,2025-06-20 05:11:00,2025-06-20 05:31:00,52,20,On Time,5.91
DEL008926,ORD009088,RIDER0013,2025-02-02 09:22:00,2025-02-02 10:00:00,38,38,On Time,3.32
DEL008927,ORD009089,RIDER0217,2025-01-24 05:19:00,2025-01-24 06:24:00,51,65,Late,9.09
DEL008928,ORD009090,RIDER0192,2025-07-16 00:40:00,2025-07-16 01:43:00,39,63,Late,4.58
DEL008929,ORD009091,RIDER0054,2025-02-15 09:54:00,2025-02-15 10:13:00,34,19,On Time,9.96
DEL008930,ORD009092,RIDER0232,2025-10-01 07:13:00,2025-10-01 08:07:00,57,54,On Time,7.12
DEL008931,ORD009093,RIDER0077,2025-08-19 07:09:00,2025-08-19 08:16:00,49,67,Late,1.59
DEL008932,ORD009094,RIDER0039,2025-05-13 03:13:00,2025-05-13 03:39:00,45,26,On Time,14.07
DEL008933,ORD009095,RIDER0112,2025-09-21 22:20:00,2025-09-21 22:51:00,32,31,On Time,6.72
DEL008934,ORD009096,RIDER0178,2025-03-26 06:59:00,2025-03-26 07:40:00,44,41,On Time,8.66
DEL008935,ORD009097,RIDER0250,2025-11-09 22:46:00,2025-11-09 23:28:00,38,42,Late,2.07
DEL008936,ORD009098,RIDER0079,2025-01-05 21:30:00,2025-01-05 22:26:00,58,56,On Time,11.15
DEL008937,ORD009099,RIDER0255,2025-09-26 10:49:00,2025-09-26 11:05:00,25,16,On Time,1.25
DEL008938,ORD009100,RIDER0235,2025-12-05 20:38:00,2025-12-05 21:00:00,40,22,On Time,3.21
DEL008939,ORD009101,RIDER0138,2025-08-09 12:41:00,2025-08-09 13:43:00,60,62,Late,6.27
DEL008940,ORD009102,RIDER0064,2025-07-13 07:10:00,2025-07-13 08:08:00,58,58,On Time,11.99
DEL008941,ORD009103,RIDER0159,2025-12-12 12:43:00,2025-12-12 13:20:00,27,37,Late,13.24
DEL008942,ORD009104,RIDER0250,2025-03-10 10:14:00,2025-03-10 10:28:00,27,14,On Time,2.37
DEL008943,ORD009105,RIDER0281,2025-10-15 06:40:00,2025-10-15 07:19:00,32,39,Late,7.59
DEL008944,ORD009106,RIDER0195,2025-12-24 17:18:00,2025-12-24 17:42:00,29,24,On Time,13.63
DEL008945,ORD009107,RIDER0083,2025-06-25 03:45:00,2025-06-25 04:17:00,37,32,On Time,4.67
DEL008946,ORD009108,RIDER0234,2025-11-21 05:44:00,2025-11-21 06:19:00,38,35,On Time,1.33
DEL008947,ORD009109,RIDER0026,2025-08-27 04:16:00,2025-08-27 04:59:00,48,43,On Time,14.54
DEL008948,ORD009110,RIDER0279,2025-06-28 19:14:00,2025-06-28 20:04:00,55,50,On Time,9.24
DEL008949,ORD009111,RIDER0113,2025-09-13 11:36:00,2025-09-13 12:29:00,49,53,Late,10.91
DEL008950,ORD009112,RIDER0295,2025-07-30 15:08:00,2025-07-30 15:36:00,50,28,On Time,12.14
DEL008951,ORD009113,RIDER0002,2025-08-15 21:47:00,2025-08-15 22:22:00,29,35,Late,8.9
DEL008952,ORD009114,RIDER0084,2025-03-13 01:43:00,2025-03-13 02:01:00,38,18,On Time,5.59
DEL008953,ORD009115,RIDER0046,2025-03-06 20:29:00,2025-03-06 20:51:00,44,22,On Time,8.84
DEL008954,ORD009116,RIDER0233,2025-06-15 10:37:00,2025-06-15 11:12:00,25,35,Late,6.01
DEL008955,ORD009117,RIDER0238,2025-08-02 05:53:00,2025-08-02 06:12:00,25,19,On Time,11.94
DEL008956,ORD009118,RIDER0281,2025-01-17 05:19:00,2025-01-17 05:55:00,34,36,Late,14.28
DEL008957,ORD009119,RIDER0154,2025-12-02 05:00:00,2025-12-02 05:15:00,44,15,On Time,3.08
DEL008958,ORD009120,RIDER0033,2025-06-22 13:53:00,2025-06-22 14:05:00,28,12,On Time,3.45
DEL008959,ORD009121,RIDER0191,2025-05-09 08:33:00,2025-05-09 09:41:00,57,68,Late,10.89
DEL008960,ORD009122,RIDER0198,2025-01-03 18:58:00,2025-01-03 19:21:00,36,23,On Time,4.38
DEL008961,ORD009123,RIDER0111,2025-09-05 23:31:00,2025-09-06 00:36:00,57,65,Late,12.48
DEL008962,ORD009124,RIDER0051,2025-03-11 11:00:00,2025-03-11 11:51:00,47,51,Late,0.82
DEL008963,ORD009125,RIDER0120,2025-02-21 04:05:00,2025-02-21 04:34:00,26,29,Late,9.52
DEL008964,ORD009126,RIDER0047,2025-09-16 22:49:00,2025-09-16 23:37:00,44,48,Late,8.28
DEL008965,ORD009127,RIDER0233,2025-08-27 08:46:00,2025-08-27 09:08:00,34,22,On Time,8.57
DEL008966,ORD009128,RIDER0098,2025-04-04 23:07:00,2025-04-04 23:40:00,41,33,On Time,10.59
DEL008967,ORD009129,RIDER0010,2025-02-16 01:48:00,2025-02-16 02:29:00,51,41,On Time,12.09
DEL008968,ORD009130,RIDER0041,2025-03-16 13:44:00,2025-03-16 14:03:00,28,19,On Time,13.21
DEL008969,ORD009131,RIDER0233,2025-04-01 08:03:00,2025-04-01 08:33:00,38,30,On Time,13.33
DEL008970,ORD009132,RIDER0034,2025-03-27 23:11:00,2025-03-28 00:00:00,51,49,On Time,2.52
DEL008971,ORD009133,RIDER0289,2025-01-06 05:43:00,2025-01-06 06:33:00,49,50,Late,14.31
DEL008972,ORD009134,RIDER0269,2025-08-18 05:05:00,2025-08-18 05:36:00,52,31,On Time,6.67
DEL008973,ORD009135,RIDER0293,2025-12-17 05:02:00,2025-12-17 05:40:00,47,38,On Time,12.88
DEL008974,ORD009136,RIDER0293,2025-11-13 14:29:00,2025-11-13 15:28:00,40,59,Late,1.62
DEL008975,ORD009137,RIDER0127,2025-02-12 18:31:00,2025-02-12 19:04:00,50,33,On Time,12.41
DEL008976,ORD009138,RIDER0067,2025-11-08 01:45:00,2025-11-08 02:21:00,33,36,Late,10.81
DEL008977,ORD009139,RIDER0025,2025-07-17 22:10:00,2025-07-17 22:31:00,29,21,On Time,4.99
DEL008978,ORD009140,RIDER0223,2025-10-30 10:48:00,2025-10-30 11:27:00,45,39,On Time,9.42
DEL008979,ORD009141,RIDER0126,2025-07-01 10:33:00,2025-07-01 11:22:00,49,49,On Time,12.95
DEL008980,ORD009142,RIDER0276,2025-06-18 08:18:00,2025-06-18 08:50:00,32,32,On Time,9.97
DEL008981,ORD009143,RIDER0145,2025-07-22 10:32:00,2025-07-22 11:08:00,34,36,Late,4.26
DEL008982,ORD009144,RIDER0066,2025-07-13 07:20:00,2025-07-13 07:55:00,25,35,Late,3.73
DEL008983,ORD009145,RIDER0251,2025-01-31 19:59:00,2025-01-31 20:38:00,42,39,On Time,1.41
DEL008984,ORD009146,RIDER0054,2025-04-12 00:05:00,2025-04-12 00:17:00,28,12,On Time,3.23
DEL008985,ORD009147,RIDER0063,2025-03-05 23:17:00,2025-03-05 23:55:00,35,38,Late,5.33
DEL008986,ORD009148,RIDER0019,2025-12-12 06:06:00,2025-12-12 07:31:00,58,85,Late,8.46
DEL008987,ORD009149,RIDER0208,2025-04-01 03:29:00,2025-04-01 03:55:00,39,26,On Time,12.83
DEL008988,ORD009150,RIDER0071,2025-09-07 06:00:00,2025-09-07 06:34:00,30,34,Late,10.99
DEL008989,ORD009151,RIDER0126,2025-07-02 03:05:00,2025-07-02 03:52:00,48,47,On Time,1.65
DEL008990,ORD009152,RIDER0276,2025-10-29 15:58:00,2025-10-29 16:43:00,53,45,On Time,4.39
DEL008991,ORD009153,RIDER0027,2025-12-17 02:47:00,2025-12-17 03:28:00,55,41,On Time,8.7
DEL008992,ORD009155,RIDER0121,2025-07-24 13:03:00,2025-07-24 13:33:00,33,30,On Time,14.46
DEL008993,ORD009156,RIDER0078,2025-03-30 16:15:00,2025-03-30 16:45:00,37,30,On Time,6.1
DEL008994,ORD009157,RIDER0087,2025-10-20 23:25:00,2025-10-21 00:15:00,56,50,On Time,5.73
DEL008995,ORD009158,RIDER0201,2025-10-12 14:45:00,2025-10-12 15:27:00,43,42,On Time,9.71
DEL008996,ORD009159,RIDER0022,2025-06-08 11:43:00,2025-06-08 11:55:00,35,12,On Time,2.95
DEL008997,ORD009160,RIDER0247,2025-12-29 01:41:00,2025-12-29 02:07:00,47,26,On Time,4.53
DEL008998,ORD009161,RIDER0190,2025-05-10 03:16:00,2025-05-10 04:12:00,41,56,Late,12.09
DEL008999,ORD009162,RIDER0237,2025-09-05 09:40:00,2025-09-05 10:40:00,49,60,Late,12.79
DEL009000,ORD009163,RIDER0297,2025-05-20 22:30:00,2025-05-20 23:25:00,60,55,On Time,10.23
DEL009001,ORD009164,RIDER0128,2025-07-08 03:27:00,2025-07-08 03:41:00,26,14,On Time,12.65
DEL009002,ORD009165,RIDER0204,2025-04-01 15:07:00,2025-04-01 16:17:00,47,70,Late,6.25
DEL009003,ORD009166,RIDER0228,2025-02-25 09:30:00,2025-02-25 09:55:00,27,25,On Time,11.96
DEL009004,ORD009167,RIDER0178,2025-08-14 08:24:00,2025-08-14 09:14:00,55,50,On Time,3.5
DEL009005,ORD009168,RIDER0029,2025-11-30 22:20:00,2025-11-30 23:04:00,32,44,Late,5.82
DEL009006,ORD009169,RIDER0083,2025-11-23 12:02:00,2025-11-23 12:50:00,39,48,Late,9.39
DEL009007,ORD009170,RIDER0083,2025-06-14 18:05:00,2025-06-14 18:30:00,37,25,On Time,6.69
DEL009008,ORD009171,RIDER0270,2025-02-05 05:48:00,2025-02-05 06:00:00,35,12,On Time,2.98
DEL009009,ORD009172,RIDER0085,2025-11-26 18:49:00,2025-11-26 19:42:00,53,53,On Time,2.77
DEL009010,ORD009173,RIDER0187,2025-01-29 14:07:00,2025-01-29 14:30:00,27,23,On Time,3.63
DEL009011,ORD009174,RIDER0117,2025-03-21 13:14:00,2025-03-21 14:02:00,59,48,On Time,13.16
DEL009012,ORD009175,RIDER0018,2025-12-24 17:22:00,2025-12-24 17:54:00,37,32,On Time,9.23
DEL009013,ORD009176,RIDER0066,2025-06-18 21:46:00,2025-06-18 22:18:00,45,32,On Time,7.59
DEL009014,ORD009177,RIDER0219,2025-02-02 23:50:00,2025-02-03 00:33:00,36,43,Late,2.73
DEL009015,ORD009178,RIDER0017,2025-04-03 01:57:00,2025-04-03 02:55:00,56,58,Late,13.57
DEL009016,ORD009179,RIDER0142,2025-04-22 07:03:00,2025-04-22 07:38:00,40,35,On Time,2.9
DEL009017,ORD009180,RIDER0015,2025-07-28 05:35:00,2025-07-28 06:17:00,51,42,On Time,7.47
DEL009018,ORD009181,RIDER0290,2025-07-13 06:57:00,2025-07-13 07:34:00,40,37,On Time,10.52
DEL009019,ORD009182,RIDER0175,2025-09-21 22:46:00,2025-09-21 23:55:00,51,69,Late,2.41
DEL009020,ORD009183,RIDER0283,2025-09-04 21:08:00,2025-09-04 21:36:00,57,28,On Time,9.82
DEL009021,ORD009184,RIDER0287,2025-04-28 00:48:00,2025-04-28 01:32:00,49,44,On Time,10.96
DEL009022,ORD009185,RIDER0094,2025-08-16 07:26:00,2025-08-16 08:14:00,38,48,Late,6.05
DEL009023,ORD009186,RIDER0125,2025-01-09 18:34:00,2025-01-09 19:18:00,55,44,On Time,14.11
DEL009024,ORD009187,RIDER0224,2025-07-18 09:31:00,2025-07-18 10:29:00,58,58,On Time,10.96
DEL009025,ORD009188,RIDER0060,2025-10-04 22:04:00,2025-10-04 22:48:00,36,44,Late,6.39
DEL009026,ORD009189,RIDER0249,2025-05-09 07:23:00,2025-05-09 08:15:00,50,52,Late,5.58
DEL009027,ORD009190,RIDER0247,2025-10-29 10:05:00,2025-10-29 11:11:00,53,66,Late,12.65
DEL009028,ORD009191,RIDER0118,2025-03-03 12:15:00,2025-03-03 13:28:00,55,73,Late,6.75
DEL009029,ORD009192,RIDER0229,2025-01-02 09:53:00,2025-01-02 10:31:00,25,38,Late,9.26
DEL009030,ORD009193,RIDER0254,2025-12-26 19:41:00,2025-12-26 19:58:00,38,17,On Time,4.67
DEL009031,ORD009194,RIDER0117,2025-11-27 07:37:00,2025-11-27 08:08:00,43,31,On Time,9.82
DEL009032,ORD009195,RIDER0186,2025-12-23 08:34:00,2025-12-23 09:29:00,38,55,Late,5.76
DEL009033,ORD009196,RIDER0019,2025-06-21 11:31:00,2025-06-21 11:55:00,28,24,On Time,14.73
DEL009034,ORD009197,RIDER0252,2025-09-02 18:00:00,2025-09-02 18:46:00,49,46,On Time,12.52
DEL009035,ORD009198,RIDER0019,2025-03-29 21:29:00,2025-03-29 21:55:00,31,26,On Time,2.65
DEL009036,ORD009199,RIDER0128,2025-03-24 00:39:00,2025-03-24 01:37:00,52,58,Late,3.22
DEL009037,ORD009200,RIDER0282,2025-01-05 01:02:00,2025-01-05 01:42:00,41,40,On Time,5.6
DEL009038,ORD009201,RIDER0162,2025-12-15 09:59:00,2025-12-15 11:05:00,42,66,Late,9.65
DEL009039,ORD009202,RIDER0163,2025-02-08 18:03:00,2025-02-08 18:37:00,34,34,On Time,4.29
DEL009040,ORD009203,RIDER0206,2025-11-18 04:44:00,2025-11-18 05:42:00,47,58,Late,5.52
DEL009041,ORD009204,RIDER0226,2025-10-28 00:22:00,2025-10-28 00:52:00,33,30,On Time,13.82
DEL009042,ORD009205,RIDER0055,2025-03-16 15:43:00,2025-03-16 16:58:00,48,75,Late,3.41
DEL009043,ORD009206,RIDER0294,2025-04-11 13:16:00,2025-04-11 13:38:00,44,22,On Time,7.17
DEL009044,ORD009207,RIDER0219,2025-05-21 21:26:00,2025-05-21 22:18:00,57,52,On Time,12.96
DEL009045,ORD009208,RIDER0054,2025-04-03 00:25:00,2025-04-03 01:36:00,53,71,Late,3.0
DEL009046,ORD009209,RIDER0196,2025-04-29 17:27:00,2025-04-29 18:11:00,51,44,On Time,4.19
DEL009047,ORD009210,RIDER0092,2025-10-15 15:31:00,2025-10-15 16:23:00,40,52,Late,14.64
DEL009048,ORD009211,RIDER0121,2025-04-19 12:22:00,2025-04-19 13:16:00,58,54,On Time,8.47
DEL009049,ORD009212,RIDER0134,2025-02-12 13:03:00,2025-02-12 14:13:00,49,70,Late,12.08
DEL009050,ORD009213,RIDER0041,2025-05-16 22:48:00,2025-05-16 23:51:00,56,63,Late,3.85
DEL009051,ORD009214,RIDER0003,2025-11-26 10:22:00,2025-11-26 11:21:00,56,59,Late,1.04
DEL009052,ORD009215,RIDER0222,2025-08-05 07:23:00,2025-08-05 08:03:00,56,40,On Time,1.11
DEL009053,ORD009216,RIDER0009,2025-06-05 20:43:00,2025-06-05 21:22:00,31,39,Late,3.35
DEL009054,ORD009217,RIDER0008,2025-02-08 19:02:00,2025-02-08 19:57:00,60,55,On Time,3.76
DEL009055,ORD009218,RIDER0294,2025-10-09 00:52:00,2025-10-09 02:09:00,56,77,Late,9.71
DEL009056,ORD009219,RIDER0078,2025-11-24 08:22:00,2025-11-24 09:01:00,50,39,On Time,3.3
DEL009057,ORD009220,RIDER0246,2025-12-24 08:50:00,2025-12-24 09:02:00,30,12,On Time,10.76
DEL009058,ORD009221,RIDER0236,2025-01-26 13:01:00,2025-01-26 13:47:00,50,46,On Time,13.38
DEL009059,ORD009222,RIDER0080,2025-02-01 17:19:00,2025-02-01 17:58:00,35,39,Late,13.48
DEL009060,ORD009223,RIDER0249,2025-02-15 15:45:00,2025-02-15 16:04:00,30,19,On Time,7.79
DEL009061,ORD009224,RIDER0068,2025-06-05 05:25:00,2025-06-05 06:16:00,58,51,On Time,13.03
DEL009062,ORD009225,RIDER0020,2025-09-01 17:34:00,2025-09-01 18:17:00,30,43,Late,4.96
DEL009063,ORD009226,RIDER0230,2025-02-04 19:56:00,2025-02-04 20:42:00,51,46,On Time,7.72
DEL009064,ORD009227,RIDER0238,2025-10-05 15:33:00,2025-10-05 16:07:00,45,34,On Time,2.16
DEL009065,ORD009228,RIDER0240,2025-08-30 06:51:00,2025-08-30 07:14:00,32,23,On Time,1.12
DEL009066,ORD009229,RIDER0291,2025-09-16 01:11:00,2025-09-16 01:44:00,47,33,On Time,8.42
DEL009067,ORD009230,RIDER0128,2025-02-15 09:35:00,2025-02-15 10:39:00,57,64,Late,13.11
DEL009068,ORD009231,RIDER0145,2025-08-25 19:55:00,2025-08-25 20:59:00,58,64,Late,3.04
DEL009069,ORD009232,RIDER0096,2025-01-08 00:54:00,2025-01-08 01:50:00,55,56,Late,3.51
DEL009070,ORD009233,RIDER0191,2025-09-17 13:23:00,2025-09-17 14:09:00,40,46,Late,5.89
DEL009071,ORD009234,RIDER0241,2025-09-28 17:08:00,2025-09-28 17:34:00,35,26,On Time,12.72
DEL009072,ORD009235,RIDER0234,2025-02-13 09:10:00,2025-02-13 10:25:00,41,75,Late,6.52
DEL009073,ORD009236,RIDER0096,2025-08-26 09:26:00,2025-08-26 10:03:00,39,37,On Time,1.67
DEL009074,ORD009237,RIDER0049,2025-06-16 17:59:00,2025-06-16 18:53:00,40,54,Late,10.43
DEL009075,ORD009238,RIDER0266,2025-03-17 10:21:00,2025-03-17 11:11:00,30,50,Late,13.02
DEL009076,ORD009239,RIDER0274,2025-06-06 01:37:00,2025-06-06 02:17:00,32,40,Late,13.57
DEL009077,ORD009240,RIDER0112,2025-07-20 19:29:00,2025-07-20 20:25:00,44,56,Late,8.6
DEL009078,ORD009241,RIDER0010,2025-08-22 10:03:00,2025-08-22 10:28:00,25,25,On Time,11.9
DEL009079,ORD009242,RIDER0147,2025-08-20 07:31:00,2025-08-20 08:24:00,60,53,On Time,7.52
DEL009080,ORD009243,RIDER0200,2025-07-31 01:56:00,2025-07-31 02:58:00,35,62,Late,3.23
DEL009081,ORD009244,RIDER0154,2025-06-03 15:45:00,2025-06-03 16:37:00,45,52,Late,7.97
DEL009082,ORD009245,RIDER0096,2025-08-01 00:36:00,2025-08-01 00:48:00,27,12,On Time,3.42
DEL009083,ORD009246,RIDER0007,2025-03-28 07:47:00,2025-03-28 08:20:00,40,33,On Time,9.17
DEL009084,ORD009247,RIDER0088,2025-01-18 15:24:00,2025-01-18 16:06:00,52,42,On Time,6.68
DEL009085,ORD009248,RIDER0128,2025-07-10 21:31:00,2025-07-10 21:49:00,43,18,On Time,0.95
DEL009086,ORD009249,RIDER0005,2025-11-04 14:42:00,2025-11-04 15:28:00,44,46,Late,10.36
DEL009087,ORD009250,RIDER0006,2025-02-23 20:27:00,2025-02-23 20:52:00,35,25,On Time,11.4
DEL009088,ORD009251,RIDER0162,2025-08-04 02:27:00,2025-08-04 02:39:00,30,12,On Time,12.88
DEL009089,ORD009252,RIDER0102,2025-02-11 03:01:00,2025-02-11 04:04:00,55,63,Late,6.63
DEL009090,ORD009254,RIDER0194,2025-08-18 12:35:00,2025-08-18 12:47:00,25,12,On Time,7.41
DEL009091,ORD009255,RIDER0135,2025-08-18 11:04:00,2025-08-18 11:37:00,53,33,On Time,9.44
DEL009092,ORD009256,RIDER0181,2025-07-01 01:14:00,2025-07-01 02:05:00,55,51,On Time,7.71
DEL009093,ORD009257,RIDER0113,2025-05-21 09:10:00,2025-05-21 10:02:00,54,52,On Time,11.85
DEL009094,ORD009258,RIDER0288,2025-10-15 07:16:00,2025-10-15 08:05:00,47,49,Late,8.0
DEL009095,ORD009259,RIDER0237,2025-12-05 21:46:00,2025-12-05 22:37:00,55,51,On Time,12.17
DEL009096,ORD009260,RIDER0128,2025-12-03 12:05:00,2025-12-03 12:57:00,51,52,Late,7.45
DEL009097,ORD009261,RIDER0187,2025-11-18 00:21:00,2025-11-18 01:15:00,48,54,Late,2.34
DEL009098,ORD009263,RIDER0097,2025-06-16 10:12:00,2025-06-16 11:00:00,55,48,On Time,3.2
DEL009099,ORD009264,RIDER0154,2025-11-30 08:11:00,2025-11-30 09:12:00,47,61,Late,1.26
DEL009100,ORD009265,RIDER0189,2025-02-23 04:47:00,2025-02-23 05:30:00,37,43,Late,6.44
DEL009101,ORD009266,RIDER0047,2025-03-14 18:53:00,2025-03-14 19:26:00,30,33,Late,2.14
DEL009102,ORD009267,RIDER0220,2025-08-01 20:51:00,2025-08-01 21:38:00,53,47,On Time,11.74
DEL009103,ORD009268,RIDER0112,2025-06-20 18:35:00,2025-06-20 19:23:00,46,48,Late,2.54
DEL009104,ORD009269,RIDER0189,2025-09-27 10:25:00,2025-09-27 10:57:00,29,32,Late,2.65
DEL009105,ORD009270,RIDER0212,2025-08-07 18:37:00,2025-08-07 19:23:00,45,46,Late,12.13
DEL009106,ORD009271,RIDER0145,2025-05-16 06:07:00,2025-05-16 06:39:00,36,32,On Time,0.82
DEL009107,ORD009272,RIDER0245,2025-02-04 18:36:00,2025-02-04 19:22:00,37,46,Late,8.92
DEL009108,ORD009273,RIDER0182,2025-05-26 15:57:00,2025-05-26 17:01:00,60,64,Late,1.13
DEL009109,ORD009274,RIDER0002,2025-07-02 15:18:00,2025-07-02 15:56:00,45,38,On Time,11.74
DEL009110,ORD009275,RIDER0151,2025-03-19 08:16:00,2025-03-19 08:43:00,52,27,On Time,11.17
DEL009111,ORD009276,RIDER0197,2025-11-04 11:51:00,2025-11-04 12:41:00,57,50,On Time,4.34
DEL009112,ORD009277,RIDER0128,2025-09-10 13:10:00,2025-09-10 14:14:00,59,64,Late,13.88
DEL009113,ORD009278,RIDER0299,2025-11-24 17:28:00,2025-11-24 17:52:00,39,24,On Time,8.51
DEL009114,ORD009279,RIDER0274,2025-08-24 11:27:00,2025-08-24 12:12:00,28,45,Late,8.53
DEL009115,ORD009280,RIDER0254,2025-11-18 05:21:00,2025-11-18 05:43:00,34,22,On Time,4.27
DEL009116,ORD009281,RIDER0202,2025-12-03 01:23:00,2025-12-03 02:24:00,55,61,Late,11.85
DEL009117,ORD009282,RIDER0007,2025-03-18 09:05:00,2025-03-18 09:45:00,48,40,On Time,2.72
DEL009118,ORD009283,RIDER0224,2025-03-14 04:36:00,2025-03-14 05:18:00,50,42,On Time,14.13
DEL009119,ORD009284,RIDER0109,2025-01-27 08:13:00,2025-01-27 08:52:00,27,39,Late,7.98
