customer_id,customer_name,gender,age,city,signup_date,customer_segment
CUST01629,Customer 01629,Male,41,Dhaka,2025-01-07,Mid-age
CUST01630,Customer 01630,Female,31,Mymensingh,2025-07-27,Adult
CUST01631,Customer 01631,Male,42,Dhaka,2023-03-12,Mid-age
CUST01632,Customer 01632,Male,51,Dhaka,2023-09-30,Senior
CUST01633,Customer 01633,Female,20,Dhaka,2025-10-23,Young
CUST01634,Customer 01634,Male,41,Dhaka,2023-01-22,Mid-age
CUST01635,Customer 01635,Male,59,Barishal,2023-06-15,Senior
CUST01636,Customer 01636,Male,26,Dhaka,2025-05-24,Adult
CUST01637,Customer 01637,Male,43,Mymensingh,2024-05-12,Mid-age
CUST01638,Customer 01638,Male,37,Rangpur,2024-03-09,Mid-age
CUST01639,Customer 01639,Male,57,Chattogram,2025-01-27,Senior
CUST01640,Customer 01640,Female,27,Chattogram,2023-08-22,Adult
CUST01641,Customer 01641,Female,36,Rajshahi,2025-04-16,Mid-age
CUST01642,Customer 01642,Male,20,Chattogram,2024-10-24,Young
CUST01643,Customer 01643,Male,41,Rajshahi,2024-12-25,Mid-age
CUST01644,Customer 01644,Female,22,Dhaka,2024-01-11,Young
CUST01645,Customer 01645,Male,20,Dhaka,2024-12-30,Young
CUST01646,Customer 01646,Male,44,Chattogram,2023-10-30,Mid-age
CUST01647,Customer 01647,Male,33,Chattogram,2024-02-09,Adult
CUST01648,Customer 01648,Female,32,Rangpur,2024-12-08,Adult
CUST01649,Customer 01649,Male,52,Dhaka,2025-07-05,Senior
CUST01650,Customer 01650,Female,29,Barishal,2023-01-21,Adult
CUST01651,Customer 01651,Male,58,Dhaka,2023-09-14,Senior
CUST01652,Customer 01652,Female,43,Chattogram,2024-02-03,Mid-age
CUST01653,Customer 01653,Female,51,Dhaka,2023-02-20,Senior
CUST01654,Customer 01654,Male,40,Chattogram,2024-03-22,Mid-age
CUST01655,Customer 01655,Female,48,Dhaka,2025-04-06,Senior
CUST01656,Customer 01656,Male,37,Chattogram,2024-08-17,Mid-age
CUST01657,Customer 01657,Female,29,Barishal,2025-03-28,Adult
CUST01658,Customer 01658,Male,40,Chattogram,2024-09-27,Mid-age
CUST01659,Customer 01659,Male,21,Chattogram,2025-12-08,Young
CUST01660,Customer 01660,Female,40,Barishal,2025-02-13,Mid-age
CUST01661,Customer 01661,Male,18,Rajshahi,2025-08-30,Young
CUST01662,Customer 01662,Male,42,Chattogram,2024-02-01,Mid-age
CUST01663,Customer 01663,Female,19,Dhaka,2024-11-13,Young
CUST01664,Customer 01664,Male,47,Rangpur,2025-11-16,Senior
CUST01665,Customer 01665,Male,20,Sylhet,2024-12-11,Young
CUST01666,Customer 01666,Female,38,Dhaka,2024-06-12,Mid-age
CUST01667,Customer 01667,Female,42,Dhaka,2024-11-15,Mid-age
CUST01668,Customer 01668,Male,37,Barishal,2024-09-04,Mid-age
CUST01669,Customer 01669,Male,39,Dhaka,2023-07-05,Mid-age
CUST01670,Customer 01670,Female,38,Mymensingh,2024-11-26,Mid-age
CUST01671,Customer 01671,Female,50,Dhaka,2023-08-03,Senior
CUST01672,Customer 01672,Male,55,Barishal,2023-08-04,Senior
CUST01673,Customer 01673,Female,32,Chattogram,2023-01-29,Adult
CUST01674,Customer 01674,Male,32,Chattogram,2023-04-12,Adult
CUST01675,Customer 01675,Male,42,Rangpur,2023-05-03,Mid-age
CUST01676,Customer 01676,Male,38,Chattogram,2023-02-23,Mid-age
CUST01677,Customer 01677,Male,41,Chattogram,2024-09-07,Mid-age
CUST01678,Customer 01678,Male,22,Dhaka,2024-07-10,Young
CUST01679,Customer 01679,Female,23,Dhaka,2023-04-24,Young
CUST01680,Customer 01680,Female,60,Dhaka,2025-05-04,Senior
CUST01681,Customer 01681,Female,40,Rajshahi,2024-11-06,Mid-age
CUST01682,Customer 01682,Female,21,Dhaka,2025-09-03,Young
CUST01683,Customer 01683,Male,44,Dhaka,2024-12-01,Mid-age
CUST01684,Customer 01684,Male,35,Chattogram,2023-10-19,Mid-age
CUST01685,Customer 01685,Male,38,Rajshahi,2023-09-18,Mid-age
CUST01686,Customer 01686,Male,45,Khulna,2024-07-17,Senior
CUST01687,Customer 01687,Female,52,Dhaka,2023-02-18,Senior
CUST01688,Customer 01688,Male,39,Dhaka,2025-10-26,Mid-age
CUST01689,Customer 01689,Male,57,Mymensingh,2024-01-14,Senior
CUST01690,Customer 01690,Female,40,Dhaka,2023-08-12,Mid-age
CUST01691,Customer 01691,Female,20,Rangpur,2025-11-12,Young
CUST01692,Customer 01692,Female,57,Rangpur,2025-10-04,Senior
CUST01693,Customer 01693,Female,27,Khulna,2024-10-18,Adult
CUST01694,Customer 01694,Male,42,Dhaka,2023-04-20,Mid-age
CUST01695,Customer 01695,Male,25,Barishal,2024-12-24,Adult
CUST01696,Customer 01696,Female,28,Khulna,2024-07-06,Adult
CUST01697,Customer 01697,Male,22,Sylhet,2025-10-02,Young
CUST01698,Customer 01698,Male,54,Dhaka,2024-11-28,Senior
CUST01699,Customer 01699,Male,55,Dhaka,2024-12-26,Senior
CUST01700,Customer 01700,Female,46,Dhaka,2023-11-02,Senior
CUST01701,Customer 01701,Male,22,Chattogram,2025-08-16,Young
CUST01702,Customer 01702,Female,26,Sylhet,2025-08-11,Adult
CUST01703,Customer 01703,Male,19,Dhaka,2024-09-12,Young
CUST01704,Customer 01704,Male,18,Chattogram,2024-09-21,Young
CUST01705,Customer 01705,Male,57,Dhaka,2025-05-26,Senior
CUST01706,Customer 01706,Female,47,Rajshahi,2024-07-09,Senior
CUST01707,Customer 01707,Male,28,Rangpur,2023-03-08,Adult
CUST01708,Customer 01708,Female,45,Dhaka,2025-04-14,Senior
CUST01709,Customer 01709,Female,29,Chattogram,2023-07-25,Adult
CUST01710,Customer 01710,Female,56,Dhaka,2025-02-24,Senior
CUST01711,Customer 01711,Male,43,Sylhet,2023-06-04,Mid-age
CUST01712,Customer 01712,Male,30,Khulna,2025-12-08,Adult
CUST01713,Customer 01713,Male,25,Mymensingh,2025-02-21,Adult
CUST01714,Customer 01714,Male,45,Dhaka,2024-08-07,Senior
CUST01715,Customer 01715,Female,47,Mymensingh,2024-12-08,Senior
CUST01716,Customer 01716,Female,26,Dhaka,2023-06-28,Adult
CUST01717,Customer 01717,Female,56,Sylhet,2025-12-07,Senior
CUST01718,Customer 01718,Male,48,Dhaka,2023-04-23,Senior
CUST01719,Customer 01719,Female,38,Rangpur,2025-01-26,Mid-age
CUST01720,Customer 01720,Male,51,Chattogram,2025-06-15,Senior
CUST01721,Customer 01721,Female,48,Rajshahi,2025-03-31,Senior
CUST01722,Customer 01722,Male,42,Barishal,2023-06-08,Mid-age
CUST01723,Customer 01723,Male,29,Dhaka,2025-02-24,Adult
CUST01724,Customer 01724,Female,18,Dhaka,2025-11-19,Young
CUST01725,Customer 01725,Female,39,Rangpur,2023-09-08,Mid-age
CUST01726,Customer 01726,Female,57,Dhaka,2023-04-23,Senior
CUST01727,Customer 01727,Female,54,Dhaka,2023-09-16,Senior
CUST01728,Customer 01728,Male,18,Chattogram,2023-04-17,Young
CUST01729,Customer 01729,Female,18,Sylhet,2024-07-28,Young
CUST01730,Customer 01730,Female,59,Dhaka,2025-09-17,Senior
CUST01731,Customer 01731,Female,59,Dhaka,2024-03-02,Senior
CUST01732,Customer 01732,Male,38,Dhaka,2025-05-08,Mid-age
CUST01733,Customer 01733,Male,32,Chattogram,2025-07-06,Adult
CUST01734,Customer 01734,Female,34,Rangpur,2024-09-18,Adult
CUST01735,Customer 01735,Male,39,Mymensingh,2024-04-19,Mid-age
CUST01736,Customer 01736,Female,55,Sylhet,2024-07-05,Senior
CUST01737,Customer 01737,Male,52,Dhaka,2023-12-10,Senior
CUST01738,Customer 01738,Male,33,Rangpur,2024-09-19,Adult
CUST01739,Customer 01739,Male,25,Chattogram,2023-05-16,Adult
CUST01740,Customer 01740,Male,34,Dhaka,2023-10-04,Adult
CUST01741,Customer 01741,Female,34,Mymensingh,2023-01-31,Adult
CUST01742,Customer 01742,Female,43,Khulna,2023-09-04,Mid-age
CUST01743,Customer 01743,Female,30,Khulna,2024-02-15,Adult
CUST01744,Customer 01744,Male,34,Rajshahi,2023-01-27,Adult
CUST01745,Customer 01745,Female,55,Dhaka,2023-03-14,Senior
CUST01746,Customer 01746,Female,34,Dhaka,2024-11-03,Adult
CUST01747,Customer 01747,Female,31,Rajshahi,2024-04-20,Adult
CUST01748,Customer 01748,Male,23,Dhaka,2023-10-14,Young
CUST01749,Customer 01749,Male,52,Chattogram,2023-07-31,Senior
CUST01750,Customer 01750,Male,31,Khulna,2024-02-05,Adult
CUST01751,Customer 01751,Female,25,Khulna,2024-10-16,Adult
CUST01752,Customer 01752,Female,32,Chattogram,2025-11-23,Adult
CUST01753,Customer 01753,Female,44,Barishal,2024-05-12,Mid-age
CUST01754,Customer 01754,Male,30,Barishal,2025-04-27,Adult
CUST01755,Customer 01755,Male,48,Rajshahi,2023-04-08,Senior
CUST01756,Customer 01756,Female,52,Dhaka,2024-01-01,Senior
CUST01757,Customer 01757,Male,23,Dhaka,2024-04-07,Young
CUST01758,Customer 01758,Male,22,Dhaka,2023-01-28,Young
CUST01759,Customer 01759,Male,39,Dhaka,2024-12-13,Mid-age
CUST01760,Customer 01760,Male,40,Dhaka,2023-09-30,Mid-age
CUST01761,Customer 01761,Female,42,Dhaka,2025-04-05,Mid-age
CUST01762,Customer 01762,Male,51,Chattogram,2023-07-21,Senior
CUST01763,Customer 01763,Male,43,Rangpur,2024-03-25,Mid-age
CUST01764,Customer 01764,Male,22,Dhaka,2023-01-19,Young
CUST01765,Customer 01765,Male,43,Khulna,2023-11-07,Mid-age
CUST01766,Customer 01766,Female,37,Rajshahi,2024-02-16,Mid-age
CUST01767,Customer 01767,Female,23,Dhaka,2025-01-11,Young
CUST01768,Customer 01768,Male,23,Mymensingh,2024-09-15,Young
CUST01769,Customer 01769,Male,35,Sylhet,2025-01-01,Mid-age
CUST01770,Customer 01770,Male,21,Dhaka,2024-09-26,Young
CUST01771,Customer 01771,Male,34,Khulna,2024-05-12,Adult
CUST01772,Customer 01772,Male,31,Dhaka,2023-09-01,Adult
CUST01773,Customer 01773,Male,31,Rajshahi,2024-11-20,Adult
CUST01774,Customer 01774,Female,30,Dhaka,2024-07-30,Adult
CUST01775,Customer 01775,Male,24,Barishal,2024-05-29,Young
CUST01776,Customer 01776,Female,32,Chattogram,2023-07-26,Adult
CUST01777,Customer 01777,Female,36,Sylhet,2025-08-05,Mid-age
CUST01778,Customer 01778,Male,60,Dhaka,2024-01-29,Senior
CUST01779,Customer 01779,Female,52,Rajshahi,2025-11-10,Senior
CUST01780,Customer 01780,Female,34,Khulna,2024-12-18,Adult
CUST01781,Customer 01781,Female,52,Chattogram,2023-07-21,Senior
CUST01782,Customer 01782,Female,36,Sylhet,2023-04-30,Mid-age
CUST01783,Customer 01783,Female,37,Chattogram,2024-01-24,Mid-age
CUST01784,Customer 01784,Female,53,Rangpur,2023-08-22,Senior
CUST01785,Customer 01785,Male,52,Chattogram,2024-08-24,Senior
CUST01786,Customer 01786,Female,49,Barishal,2024-12-12,Senior
CUST01787,Customer 01787,Female,57,Barishal,2025-09-08,Senior
CUST01788,Customer 01788,Female,41,Chattogram,2025-05-06,Mid-age
CUST01789,Customer 01789,Male,34,Dhaka,2023-03-17,Adult
CUST01790,Customer 01790,Female,24,Chattogram,2024-10-10,Young
CUST01791,Customer 01791,Male,60,Barishal,2024-10-11,Senior
CUST01792,Customer 01792,Female,18,Dhaka,2024-05-10,Young
CUST01793,Customer 01793,Male,52,Chattogram,2025-04-09,Senior
CUST01794,Customer 01794,Male,49,Barishal,2024-04-27,Senior
CUST01795,Customer 01795,Female,53,Dhaka,2025-12-19,Senior
CUST01796,Customer 01796,Female,30,Rajshahi,2025-09-17,Adult
CUST01797,Customer 01797,Male,23,Dhaka,2024-09-10,Young
CUST01798,Customer 01798,Female,31,Dhaka,2024-07-03,Adult
CUST01799,Customer 01799,Male,54,Barishal,2024-10-07,Senior
CUST01800,Customer 01800,Male,32,Dhaka,2024-05-16,Adult
CUST01801,Customer 01801,Male,21,Dhaka,2025-04-25,Young
CUST01802,Customer 01802,Male,57,Rangpur,2023-02-22,Senior
CUST01803,Customer 01803,Male,33,Dhaka,2024-03-25,Adult
CUST01804,Customer 01804,Female,45,Mymensingh,2023-03-03,Senior
CUST01805,Customer 01805,Male,33,Mymensingh,2025-11-12,Adult
CUST01806,Customer 01806,Male,21,Dhaka,2023-02-13,Young
CUST01807,Customer 01807,Female,43,Dhaka,2025-03-30,Mid-age
CUST01808,Customer 01808,Male,45,Rajshahi,2024-10-20,Senior
CUST01809,Customer 01809,Female,49,Chattogram,2024-12-28,Senior
CUST01810,Customer 01810,Female,19,Dhaka,2025-05-01,Young
CUST01811,Customer 01811,Female,48,Rajshahi,2023-02-16,Senior
CUST01812,Customer 01812,Male,20,Dhaka,2025-03-30,Young
CUST01813,Customer 01813,Male,25,Rangpur,2025-11-13,Adult
CUST01814,Customer 01814,Male,41,Dhaka,2023-03-30,Mid-age
CUST01815,Customer 01815,Female,32,Dhaka,2025-01-04,Adult
CUST01816,Customer 01816,Male,60,Dhaka,2023-06-27,Senior
CUST01817,Customer 01817,Female,48,Mymensingh,2025-10-15,Senior
CUST01818,Customer 01818,Male,26,Rajshahi,2025-12-18,Adult
CUST01819,Customer 01819,Female,56,Barishal,2025-06-19,Senior
CUST01820,Customer 01820,Male,19,Chattogram,2024-03-13,Young
CUST01821,Customer 01821,Male,25,Dhaka,2024-03-01,Adult
CUST01822,Customer 01822,Male,24,Dhaka,2025-08-25,Young
CUST01823,Customer 01823,Female,56,Chattogram,2024-04-30,Senior
CUST01824,Customer 01824,Female,59,Chattogram,2024-04-04,Senior
CUST01825,Customer 01825,Male,33,Sylhet,2025-07-09,Adult
CUST01826,Customer 01826,Male,52,Dhaka,2025-11-04,Senior
CUST01827,Customer 01827,Female,47,Mymensingh,2025-01-17,Senior
CUST01828,Customer 01828,Female,27,Dhaka,2023-02-20,Adult
CUST01829,Customer 01829,Female,55,Mymensingh,2023-11-05,Senior
CUST01830,Customer 01830,Male,35,Dhaka,2025-11-23,Mid-age
CUST01831,Customer 01831,Female,22,Chattogram,2025-10-01,Young
CUST01832,Customer 01832,Male,46,Dhaka,2024-09-26,Senior
CUST01833,Customer 01833,Female,56,Chattogram,2023-07-24,Senior
CUST01834,Customer 01834,Male,51,Sylhet,2025-01-09,Senior
CUST01835,Customer 01835,Female,60,Chattogram,2025-12-29,Senior
CUST01836,Customer 01836,Female,40,Chattogram,2024-06-16,Mid-age
CUST01837,Customer 01837,Female,22,Khulna,2023-04-18,Young
CUST01838,Customer 01838,Female,47,Rajshahi,2025-05-25,Senior
CUST01839,Customer 01839,Female,23,Barishal,2023-09-08,Young
CUST01840,Customer 01840,Male,21,Dhaka,2023-05-15,Young
CUST01841,Customer 01841,Female,46,Sylhet,2024-11-19,Senior
CUST01842,Customer 01842,Female,40,Sylhet,2024-02-11,Mid-age
CUST01843,Customer 01843,Female,23,Dhaka,2023-04-12,Young
CUST01844,Customer 01844,Male,49,Chattogram,2024-11-23,Senior
CUST01845,Customer 01845,Female,59,Dhaka,2024-02-08,Senior
CUST01846,Customer 01846,Male,35,Dhaka,2025-03-24,Mid-age
CUST01847,Customer 01847,Female,32,Dhaka,2025-10-22,Adult
CUST01848,Customer 01848,Female,57,Dhaka,2025-05-04,Senior
CUST01849,Customer 01849,Male,49,Rajshahi,2025-10-23,Senior
CUST01850,Customer 01850,Female,26,Rajshahi,2025-07-30,Adult
CUST01851,Customer 01851,Male,54,Mymensingh,2025-10-17,Senior
CUST01852,Customer 01852,Male,27,Khulna,2023-06-26,Adult
CUST01853,Customer 01853,Female,37,Dhaka,2025-05-22,Mid-age
CUST01854,Customer 01854,Male,23,Rangpur,2024-04-21,Young
CUST01855,Customer 01855,Female,20,Rangpur,2024-02-02,Young
CUST01856,Customer 01856,Female,59,Chattogram,2023-08-08,Senior
CUST01857,Customer 01857,Male,28,Sylhet,2023-06-22,Adult
CUST01858,Customer 01858,Male,60,Mymensingh,2025-01-05,Senior
CUST01859,Customer 01859,Male,34,Chattogram,2024-05-16,Adult
CUST01860,Customer 01860,Male,49,Rangpur,2025-01-30,Senior
CUST01861,Customer 01861,Female,21,Dhaka,2023-05-11,Young
CUST01862,Customer 01862,Female,21,Dhaka,2025-03-08,Young
CUST01863,Customer 01863,Male,34,Chattogram,2025-03-09,Adult
CUST01864,Customer 01864,Female,58,Sylhet,2025-07-18,Senior
CUST01865,Customer 01865,Female,36,Barishal,2024-12-23,Mid-age
CUST01866,Customer 01866,Female,22,Mymensingh,2025-11-09,Young
CUST01867,Customer 01867,Female,49,Chattogram,2023-08-03,Senior
CUST01868,Customer 01868,Male,39,Dhaka,2024-05-02,Mid-age
CUST01869,Customer 01869,Male,23,Barishal,2023-11-09,Young
CUST01870,Customer 01870,Female,52,Sylhet,2023-03-20,Senior
CUST01871,Customer 01871,Male,39,Dhaka,2023-06-29,Mid-age
CUST01872,Customer 01872,Male,18,Chattogram,2025-09-30,Young
CUST01873,Customer 01873,Male,37,Khulna,2024-11-05,Mid-age
CUST01874,Customer 01874,Female,39,Khulna,2023-01-14,Mid-age
CUST01875,Customer 01875,Female,28,Chattogram,2025-05-08,Adult
CUST01876,Customer 01876,Female,30,Dhaka,2023-09-03,Adult
CUST01877,Customer 01877,Male,59,Mymensingh,2025-11-03,Senior
CUST01878,Customer 01878,Female,20,Rajshahi,2023-04-09,Young
CUST01879,Customer 01879,Female,26,Chattogram,2023-02-02,Adult
CUST01880,Customer 01880,Male,29,Dhaka,2023-09-14,Adult
CUST01881,Customer 01881,Female,40,Khulna,2023-02-03,Mid-age
CUST01882,Customer 01882,Female,31,Dhaka,2023-01-19,Adult
CUST01883,Customer 01883,Male,50,Dhaka,2024-08-11,Senior
CUST01884,Customer 01884,Male,35,Chattogram,2023-05-17,Mid-age
CUST01885,Customer 01885,Male,58,Dhaka,2023-12-25,Senior
CUST01886,Customer 01886,Female,26,Sylhet,2025-01-23,Adult
CUST01887,Customer 01887,Female,40,Dhaka,2024-02-08,Mid-age
CUST01888,Customer 01888,Female,27,Rajshahi,2023-09-07,Adult
CUST01889,Customer 01889,Male,36,Dhaka,2024-03-21,Mid-age
CUST01890,Customer 01890,Male,22,Dhaka,2025-08-11,Young
CUST01891,Customer 01891,Female,40,Dhaka,2023-10-05,Mid-age
CUST01892,Customer 01892,Female,47,Mymensingh,2023-04-22,Senior
CUST01893,Customer 01893,Male,42,Rangpur,2025-01-15,Mid-age
CUST01894,Customer 01894,Male,45,Dhaka,2024-11-18,Senior
CUST01895,Customer 01895,Male,51,Khulna,2024-01-27,Senior
CUST01896,Customer 01896,Male,42,Sylhet,2025-08-26,Mid-age
CUST01897,Customer 01897,Female,27,Mymensingh,2023-05-23,Adult
CUST01898,Customer 01898,Male,31,Dhaka,2025-11-21,Adult
CUST01899,Customer 01899,Female,59,Rajshahi,2023-06-30,Senior
CUST01900,Customer 01900,Female,47,Dhaka,2024-08-01,Senior
CUST01901,Customer 01901,Female,58,Chattogram,2025-03-08,Senior
CUST01902,Customer 01902,Male,42,Mymensingh,2023-09-26,Mid-age
CUST01903,Customer 01903,Male,31,Chattogram,2024-07-06,Adult
CUST01904,Customer 01904,Male,52,Dhaka,2024-09-24,Senior
CUST01905,Customer 01905,Male,51,Dhaka,2023-10-02,Senior
CUST01906,Customer 01906,Female,27,Rajshahi,2025-01-12,Adult
CUST01907,Customer 01907,Male,52,Rajshahi,2023-03-27,Senior
CUST01908,Customer 01908,Male,28,Dhaka,2025-12-22,Adult
CUST01909,Customer 01909,Female,28,Mymensingh,2024-02-08,Adult
CUST01910,Customer 01910,Male,38,Dhaka,2023-07-11,Mid-age
CUST01911,Customer 01911,Female,38,Dhaka,2025-11-20,Mid-age
CUST01912,Customer 01912,Female,39,Mymensingh,2023-04-17,Mid-age
CUST01913,Customer 01913,Female,24,Dhaka,2024-09-13,Young
CUST01914,Customer 01914,Female,34,Dhaka,2023-10-03,Adult
CUST01915,Customer 01915,Female,19,Chattogram,2024-10-12,Young
CUST01916,Customer 01916,Female,29,Barishal,2024-07-09,Adult
CUST01917,Customer 01917,Female,59,Dhaka,2025-12-23,Senior
CUST01918,Customer 01918,Female,35,Mymensingh,2024-07-20,Mid-age
CUST01919,Customer 01919,Male,28,Barishal,2024-08-08,Adult
CUST01920,Customer 01920,Male,33,Dhaka,2025-06-03,Adult
CUST01921,Customer 01921,Male,35,Khulna,2023-05-09,Mid-age
CUST01922,Customer 01922,Male,52,Chattogram,2023-09-13,Senior
CUST01923,Customer 01923,Female,43,Chattogram,2025-07-22,Mid-age
CUST01924,Customer 01924,Male,33,Khulna,2023-08-19,Adult
CUST01925,Customer 01925,Female,23,Mymensingh,2025-05-12,Young
CUST01926,Customer 01926,Male,60,Dhaka,2023-12-21,Senior
CUST01927,Customer 01927,Male,59,Chattogram,2023-05-26,Senior
CUST01928,Customer 01928,Male,29,Chattogram,2025-11-22,Adult
CUST01929,Customer 01929,Female,30,Dhaka,2023-09-17,Adult
CUST01930,Customer 01930,Male,21,Dhaka,2023-03-28,Young
CUST01931,Customer 01931,Female,56,Dhaka,2025-04-22,Senior
CUST01932,Customer 01932,Female,19,Rajshahi,2023-09-22,Young
CUST01933,Customer 01933,Male,43,Chattogram,2024-01-27,Mid-age
CUST01934,Customer 01934,Male,44,Dhaka,2023-08-20,Mid-age
CUST01935,Customer 01935,Male,44,Barishal,2025-06-19,Mid-age
CUST01936,Customer 01936,Female,32,Barishal,2024-08-10,Adult
CUST01937,Customer 01937,Male,25,Chattogram,2024-03-22,Adult
CUST01938,Customer 01938,Female,24,Dhaka,2024-04-10,Young
CUST01939,Customer 01939,Female,57,Sylhet,2025-07-22,Senior
CUST01940,Customer 01940,Male,29,Dhaka,2023-05-08,Adult
CUST01941,Customer 01941,Male,30,Dhaka,2025-11-15,Adult
CUST01942,Customer 01942,Female,60,Khulna,2024-07-26,Senior
CUST01943,Customer 01943,Female,34,Dhaka,2024-05-25,Adult
CUST01944,Customer 01944,Female,34,Dhaka,2024-05-02,Adult
CUST01945,Customer 01945,Male,53,Dhaka,2025-06-09,Senior
CUST01946,Customer 01946,Female,38,Dhaka,2024-08-01,Mid-age
CUST01947,Customer 01947,Male,25,Dhaka,2025-08-07,Adult
CUST01948,Customer 01948,Female,22,Mymensingh,2024-02-10,Young
CUST01949,Customer 01949,Female,43,Dhaka,2025-11-15,Mid-age
CUST01950,Customer 01950,Male,33,Dhaka,2023-12-30,Adult
CUST01951,Customer 01951,Female,53,Dhaka,2025-12-19,Senior
CUST01952,Customer 01952,Male,45,Mymensingh,2024-07-04,Senior
CUST01953,Customer 01953,Male,46,Chattogram,2023-10-19,Senior
CUST01954,Customer 01954,Female,29,Dhaka,2025-02-27,Adult
CUST01955,Customer 01955,Male,54,Rangpur,2025-03-26,Senior
CUST01956,Customer 01956,Male,47,Chattogram,2023-07-10,Senior
CUST01957,Customer 01957,Female,40,Dhaka,2024-04-05,Mid-age
CUST01958,Customer 01958,Male,33,Dhaka,2024-10-25,Adult
CUST01959,Customer 01959,Male,31,Dhaka,2023-08-21,Adult
CUST01960,Customer 01960,Male,27,Dhaka,2024-04-18,Adult
CUST01961,Customer 01961,Female,24,Rajshahi,2024-10-19,Young
CUST01962,Customer 01962,Male,54,Dhaka,2023-09-28,Senior
CUST01963,Customer 01963,Female,46,Sylhet,2023-06-20,Senior
CUST01964,Customer 01964,Female,20,Dhaka,2023-01-28,Young
CUST01965,Customer 01965,Male,32,Dhaka,2023-05-16,Adult
CUST01966,Customer 01966,Male,53,Chattogram,2025-07-13,Senior
CUST01967,Customer 01967,Male,36,Mymensingh,2024-02-09,Mid-age
CUST01968,Customer 01968,Female,30,Dhaka,2025-09-03,Adult
CUST01969,Customer 01969,Male,59,Rajshahi,2025-06-06,Senior
CUST01970,Customer 01970,Male,38,Dhaka,2025-05-05,Mid-age
CUST01971,Customer 01971,Male,54,Dhaka,2024-03-19,Senior
CUST01972,Customer 01972,Male,44,Dhaka,2024-03-09,Mid-age
CUST01973,Customer 01973,Male,46,Dhaka,2024-05-23,Senior
CUST01974,Customer 01974,Female,37,Dhaka,2023-02-03,Mid-age
CUST01975,Customer 01975,Female,42,Dhaka,2025-10-22,Mid-age
CUST01976,Customer 01976,Male,23,Khulna,2023-12-28,Young
CUST01977,Customer 01977,Male,53,Dhaka,2024-08-28,Senior
CUST01978,Customer 01978,Male,19,Chattogram,2024-12-16,Young
CUST01979,Customer 01979,Male,39,Dhaka,2023-09-07,Mid-age
CUST01980,Customer 01980,Female,49,Chattogram,2023-05-27,Senior
CUST01981,Customer 01981,Male,33,Sylhet,2023-12-14,Adult
CUST01982,Customer 01982,Female,35,Dhaka,2024-02-03,Mid-age
CUST01983,Customer 01983,Female,22,Dhaka,2023-05-05,Young
CUST01984,Customer 01984,Male,53,Khulna,2025-02-01,Senior
CUST01985,Customer 01985,Female,47,Rangpur,2024-02-02,Senior
CUST01986,Customer 01986,Female,36,Dhaka,2023-05-11,Mid-age
CUST01987,Customer 01987,Female,40,Dhaka,2024-08-27,Mid-age
